,_id,uuid,user_id,session_id,page,timestamp,key_stroke,zoom_level,lng,lat,stats,timestamp_pst
19,{'$oid': '6627e7ebfb500f596ec80e2a'},7fa25233-95ea-4911-8b32-9216dc9469dd,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:07.684000+00:00,Alt,4.0,-98.5795,39.8283,"In the current view:

Population density is high in the right.

Population density is low in the top-left.

The average population density is 214.7 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 09:55:07.684000-07:00
20,{'$oid': '6627e7ebfb500f596ec80e2b'},c81d8ca7-3f10-479a-83dd-700bdad0c76f,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:07.878000+00:00,m,4.0,-98.5795,39.8283,Now interacting with the map.,2024-04-23 09:55:07.878000-07:00
21,{'$oid': '6627e7eefb500f596ec80e2c'},73ad167d-c289-4378-8771-168c3f8201a6,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:10.222000+00:00,ArrowDown,4.0,-98.5795,36.37124872375165,Now interacting with the map.,2024-04-23 09:55:10.222000-07:00
22,{'$oid': '6627e7effb500f596ec80e2d'},2ae15d12-d9b9-406b-9cbe-6ba09a39f107,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:11.082000+00:00,ArrowUp,4.0,-98.5795,39.82829999999916,Now interacting with the map.,2024-04-23 09:55:11.082000-07:00
23,{'$oid': '6627e7effb500f596ec80e2e'},daac2b5a-83a7-4310-9e89-48926269996f,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:11.857000+00:00,Tab,4.0,-98.5795,39.82829999999916,"Moved down, centered on Kansas.

Press i to get more information.",2024-04-23 09:55:11.857000-07:00
24,{'$oid': '6627e7f2fb500f596ec80e2f'},0e29d298-b7f4-4823-b72f-da5da48c16fe,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:14.698000+00:00,ArrowUp,4.0,-98.5795,43.119768021213844,"Moved down, centered on Kansas.

Press i to get more information.",2024-04-23 09:55:14.698000-07:00
25,{'$oid': '6627e7f5fb500f596ec80e30'},f3c4329a-28c8-4ce1-a3b8-86ce3d783fa3,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:17.289000+00:00,ArrowUp,4.0,-98.5795,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 09:55:17.289000-07:00
26,{'$oid': '6627e7f9fb500f596ec80e31'},8b4c2737-70bc-4d6e-887a-c79a7053b1b7,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:21.715000+00:00,i,4.0,-98.5795,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 09:55:21.715000-07:00
27,{'$oid': '6627e7fbfb500f596ec80e32'},c4b9e12b-b810-4a68-b33e-544abaf391c1,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:22.594000+00:00,Alt,4.0,-98.5795,43.24708343753139,Information is loading.,2024-04-23 09:55:22.594000-07:00
28,{'$oid': '6627e7fbfb500f596ec80e33'},f53eea8b-b4e8-44ee-b1b2-7926d1dbcb9c,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:22.803000+00:00,i,4.0,-98.5795,43.24708343753139,Information is loading.,2024-04-23 09:55:22.803000-07:00
29,{'$oid': '6627e809fb500f596ec80e34'},0198c825-5d56-4d56-bf22-e231193aaeaa,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:37.278000+00:00,Tab,4.0,-98.5795,43.24708343753139,"In the current view:

Population density is high in the bottom-right.

No regions with particularly low population density.

The average population density is 253.5 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 09:55:37.278000-07:00
30,{'$oid': '6627e80cfb500f596ec80e35'},ca32fbed-bfe1-441c-b13b-e6218ffa5a19,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:40.284000+00:00,Tab,4.0,-98.5795,43.24708343753139,"In the current view:

Population density is high in the bottom-right.

No regions with particularly low population density.

The average population density is 253.5 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 09:55:40.284000-07:00
31,{'$oid': '6627e80ffb500f596ec80e36'},afd1f531-82ee-4b3a-8430-ff963e8617bc,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:43.514000+00:00,ArrowDown,4.0,-98.5795,39.9622593420514,"In the current view:

Population density is high in the bottom-right.

No regions with particularly low population density.

The average population density is 253.5 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 09:55:43.514000-07:00
32,{'$oid': '6627e816fb500f596ec80e37'},6cf4fe26-4f6e-47be-945a-d8b87fd2fc91,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:50.115000+00:00,Alt,4.0,-98.5795,39.9622593420514,"Moved up, centered on Kansas.

Press i to get more information.",2024-04-23 09:55:50.115000-07:00
33,{'$oid': '6627e816fb500f596ec80e38'},e99e0b37-7364-4895-bcd6-9638d37cc58b,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:55:50.548000+00:00,h,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:55:50.548000-07:00
34,{'$oid': '6627e826fb500f596ec80e39'},e05420b1-8449-4f39-a086-ab3c50dfe512,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:56:06.052000+00:00,Alt,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:56:06.052000-07:00
35,{'$oid': '6627e854fb500f596ec80e3a'},34bb2908-f15f-481b-b75a-d16f95a6202f,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:56:52.164000+00:00,Alt,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:56:52.164000-07:00
36,{'$oid': '6627e863fb500f596ec80e3b'},8d216f20-ba1b-434f-b595-143fbbaea969,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:57:07.631000+00:00,Alt,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:57:07.631000-07:00
37,{'$oid': '6627e8cbfb500f596ec80e3c'},9308c900-315b-404e-9893-ca689aff2d4e,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:58:51.861000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:58:51.861000-07:00
38,{'$oid': '6627e8ccfb500f596ec80e3d'},b69ead24-8d9a-45e2-9262-2abdaece4e3b,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:58:52.036000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:58:52.036000-07:00
39,{'$oid': '6627e8ccfb500f596ec80e3e'},d9bb6c7a-3c50-46d4-84ab-199600a2f5fc,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:58:52.147000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:58:52.147000-07:00
40,{'$oid': '6627e8ccfb500f596ec80e3f'},48f6c167-d45e-4c14-9033-ed52ab06f925,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:58:52.291000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:58:52.291000-07:00
41,{'$oid': '6627e8cdfb500f596ec80e40'},929aaa19-e322-405a-8943-f17335cc2db5,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:58:53.091000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:58:53.091000-07:00
42,{'$oid': '6627e8d7fb500f596ec80e41'},b1e816cc-2f3d-4138-a853-12edb787830a,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 16:59:03.125000+00:00,Alt,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 09:59:03.125000-07:00
43,{'$oid': '6627e945fb500f596ec80e42'},2d8a26c4-b2a4-42c6-816e-5704700c75a6,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:00:53.252000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:00:53.252000-07:00
44,{'$oid': '6627e946fb500f596ec80e43'},f59f277a-0980-432a-9cf8-b8868483c8e8,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:00:54.182000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:00:54.182000-07:00
45,{'$oid': '6627e947fb500f596ec80e44'},2fe67d0a-ffd9-4ee6-9c66-b9e6a440e7bc,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:00:54.984000+00:00,0,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:00:54.984000-07:00
46,{'$oid': '6627e947fb500f596ec80e45'},d90c5327-400b-42bf-a992-4639c027c8a3,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:00:55.347000+00:00,t,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:00:55.347000-07:00
47,{'$oid': '6627e947fb500f596ec80e46'},08b8b049-66b6-41e5-afec-5951fd88d293,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:00:55.891000+00:00,NumLock,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:00:55.891000-07:00
48,{'$oid': '6627e949fb500f596ec80e47'},b11935a5-9189-4877-bf55-69c97e72db8a,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:00:57.092000+00:00,Control,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:00:57.092000-07:00
49,{'$oid': '6627e94dfb500f596ec80e48'},3e922e75-8944-4bfe-95b1-41fc316fbe77,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:01.089000+00:00,Tab,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:01:01.089000-07:00
50,{'$oid': '6627e957fb500f596ec80e49'},24bc6d20-df98-44d1-b670-6080b97dac3d,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:11.146000+00:00,Tab,4.0,-98.5795,39.9622593420514,"Shortcut keys.

Press i to learn about data trends in the current view.

Press l to learn about the boundary of the current view.

Press m to interact with the map.

Use arrow keys to navigate the map up, down, left, right.

Use + or - to zoom in or out.

Press h to hear the short cut keys any time.",2024-04-23 10:01:11.146000-07:00
51,{'$oid': '6627e95ffb500f596ec80e4a'},56e76ef0-be0c-4683-8b36-c7a8dddae98e,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:19.672000+00:00,Control,4.0,-98.5795,39.8283,Information is loading.,2024-04-23 10:01:19.672000-07:00
52,{'$oid': '6627e961fb500f596ec80e4b'},155d8882-c5b2-44a5-974b-8fb4d5c82830,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:21.412000+00:00,Control,4.0,-98.5795,39.8283,"In the current view:

Population density is high in the right.

Population density is low in the top-left.

The average population density is 214.7 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 10:01:21.412000-07:00
53,{'$oid': '6627e965fb500f596ec80e4c'},e67edf83-fa9a-43d5-ade0-8335a6494b58,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:25.165000+00:00,Tab,4.0,-98.5795,39.8283,"In the current view:

Population density is high in the right.

Population density is low in the top-left.

The average population density is 214.7 people per square mile.

The state with the highest population density is District of Columbia, with 10970.5 people per square mile.

The state with the lowest population density is Wyoming, with 6.0 people per square mile.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 10:01:25.165000-07:00
54,{'$oid': '6627e96bfb500f596ec80e4d'},dbfb6864-0e2d-4f18-92b5-cbcc1a2a9cc2,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:31.321000+00:00,m,4.0,-98.5795,39.8283,Now interacting with the map.,2024-04-23 10:01:31.321000-07:00
55,{'$oid': '6627e974fb500f596ec80e4e'},b071fbb1-832c-4a95-81f6-7826b92deeef,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:40.662000+00:00,=,5.0,-98.5795,39.82830000000004,Now interacting with the map.,2024-04-23 10:01:40.662000-07:00
56,{'$oid': '6627e977fb500f596ec80e4f'},3e816b59-5b98-4a67-b51d-7266e67c461a,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:43.117000+00:00,=,6.0,-98.5795,39.82830000000004,Now interacting with the map.,2024-04-23 10:01:43.117000-07:00
57,{'$oid': '6627e97dfb500f596ec80e50'},846ff6f7-4722-4e78-a71e-40430f57cdd5,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:01:49.204000+00:00,Control,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:01:49.204000-07:00
58,{'$oid': '6627ea1afb500f596ec80e51'},72735f0b-66e6-4d20-b051-6a1b911f7d4e,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:04:26.421000+00:00,Control,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:04:26.421000-07:00
59,{'$oid': '6627eb04fb500f596ec80e52'},93d29e00-1d9d-4d34-a895-4e27b4fdb17a,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:20.408000+00:00,n,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:20.408000-07:00
60,{'$oid': '6627eb08fb500f596ec80e53'},2bdb9a92-5e40-4a8b-892b-facb13cb59aa,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:24.250000+00:00,0,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:24.250000-07:00
61,{'$oid': '6627eb09fb500f596ec80e54'},d7187e05-845c-4a4d-8523-edc6cae1d5cc,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:25.892000+00:00,9,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:25.892000-07:00
62,{'$oid': '6627eb0bfb500f596ec80e55'},a1df6671-5ffc-4c1b-a4ce-c67af800ee76,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:27.765000+00:00,Shift,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:27.765000-07:00
63,{'$oid': '6627eb0cfb500f596ec80e56'},46e5cd45-4201-46d9-bed8-d59c98e238d8,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:27.991000+00:00,_,4.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:27.991000-07:00
64,{'$oid': '6627eb0dfb500f596ec80e57'},128698d8-db62-4cc7-abac-2b3235dcd346,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:28.996000+00:00,Shift,4.0,-98.5795,39.82830000000004,"Zoomed in, now at state level, centered on Kansas.

Press i to get more information.",2024-04-23 10:08:28.996000-07:00
65,{'$oid': '6627eb0efb500f596ec80e58'},c30c5d55-a4a3-48be-aa98-2aff6df27e64,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:29.993000+00:00,+,6.0,-98.5795,39.82830000000004,"Zoomed in, now at state level, centered on Kansas.

Press i to get more information.",2024-04-23 10:08:29.993000-07:00
66,{'$oid': '6627eb0ffb500f596ec80e59'},9b92e358-4974-438a-ad08-4be718ddbc0d,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:31.076000+00:00,),6.0,-98.5795,39.82830000000004,"Zoomed out, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:31.076000-07:00
67,{'$oid': '6627eb11fb500f596ec80e5a'},f19eb0cb-f5bf-40fa-80f9-231cb3a81469,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:33.925000+00:00,=,7.0,-98.5795,39.82830000000004,"Zoomed out, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:33.925000-07:00
68,{'$oid': '6627eb16fb500f596ec80e5b'},8cbe9709-982f-498f-81d4-659da63a2ae3,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:38.278000+00:00,Control,7.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:38.278000-07:00
69,{'$oid': '6627eb16fb500f596ec80e5c'},850c48f5-8f9e-40b2-8893-619cdec3550f,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:38.855000+00:00,-,6.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:38.855000-07:00
70,{'$oid': '6627eb1cfb500f596ec80e5d'},6c46125f-b0de-4b01-b1c6-056b0c664b4b,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:44.042000+00:00,-,5.0,-98.5795,39.82830000000004,"Zoomed in, now at county level, centered on Smith, Kansas.

Press i to get more information.",2024-04-23 10:08:44.042000-07:00
71,{'$oid': '6627eb20fb500f596ec80e5e'},7b6a2b7f-bb40-4812-b427-faeade8c2aa3,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:48.389000+00:00,Control,5.0,-98.5795,39.82830000000004,"Zoomed out, now at state level, centered on Kansas.

Press i to get more information.",2024-04-23 10:08:48.389000-07:00
72,{'$oid': '6627eb26fb500f596ec80e5f'},a7fb21ac-abd0-43dc-bf55-5afddf2fa503,user3,f6267fd2-22b7-40dd-bf4e-d776e1db2928,index,2024-04-23 17:08:54.192000+00:00,i,5.0,-98.5795,39.82830000000004,"Zoomed out, now at state level, centered on Kansas.

Press i to get more information.",2024-04-23 10:08:54.192000-07:00
