,_id,uuid,user_id,session_id,page,timestamp,key_stroke,zoom_level,lng,lat,stats,timestamp_pst
529,{'$oid': '6628139f5b1b70d236b9935f'},f5c9bfe0-120f-4ea3-b7d4-9746eec8fce3,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:33.052000+00:00,ArrowLeft,4.0,-99.875,43.119768021213844,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:33.052000-07:00
530,{'$oid': '6628139f5b1b70d236b99360'},c33db739-9733-40a7-886c-b9bd36d8d93e,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:33.899000+00:00,ArrowLeft,4.0,-99.875,43.119768021213844,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:33.899000-07:00
531,{'$oid': '662813a05b1b70d236b99361'},141bb343-e93c-422b-84da-aeab19606257,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:34.335000+00:00,ArrowLeft,4.0,-99.875,43.119768021213844,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:34.335000-07:00
532,{'$oid': '662813a25b1b70d236b99362'},934fb7fd-93d8-4e91-a7fb-70d50317d4c0,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:36.842000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:36.842000-07:00
533,{'$oid': '662813a35b1b70d236b99363'},18b177d8-d2bf-4ce1-a69d-4dcc3491129a,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:37.282000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:37.282000-07:00
534,{'$oid': '662813a35b1b70d236b99364'},32e570d3-9eb5-489d-9dcd-7ee9e948f57a,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:37.719000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:37.719000-07:00
535,{'$oid': '662813a45b1b70d236b99365'},7a010954-4f30-473c-9213-4d6b86af50e8,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:38.161000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:38.161000-07:00
536,{'$oid': '662813a45b1b70d236b99366'},acf2aa29-cf6b-4783-a2f7-b78cc23a7b54,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:38.591000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:38.591000-07:00
537,{'$oid': '662813a55b1b70d236b99367'},3edce8ee-ee34-4e7a-b507-b2bb7b52735e,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:39.026000+00:00,ArrowLeft,4.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:39.026000-07:00
538,{'$oid': '662813a65b1b70d236b99368'},2e49ceca-8fe1-4c58-858c-01baf85e1021,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:40.751000+00:00,ArrowLeft,4.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:40.751000-07:00
539,{'$oid': '662813a85b1b70d236b99369'},d052baac-c820-411d-a716-fa2db95f41c6,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:42.366000+00:00,ArrowLeft,4.0,-99.875,43.24708343753139,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:42.366000-07:00
540,{'$oid': '662813aa5b1b70d236b9936a'},e1a400cb-d61a-4902-8e23-468d22aca804,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:44.673000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:44.673000-07:00
541,{'$oid': '662813ab5b1b70d236b9936b'},a9f4193d-9061-4232-8dbd-5eccb5211419,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:01:45.561000+00:00,ArrowUp,4.0,-99.875,43.24708343753139,"Moved left, centered on South Dakota.

Press i to get more information.",2024-04-23 13:01:45.561000-07:00
542,{'$oid': '662813c75b1b70d236b9936c'},0652cbf6-f401-4506-bbbd-919b8bbdc8a1,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:13.025000+00:00,=,5.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:02:13.025000-07:00
543,{'$oid': '662813c95b1b70d236b9936d'},9fbbdc62-752e-4f54-97ae-35b24c78599c,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:15.490000+00:00,=,6.0,-99.875,43.24708343753139,"Moved up, centered on South Dakota.

Press i to get more information.",2024-04-23 13:02:15.490000-07:00
544,{'$oid': '662813cd5b1b70d236b9936e'},b160edf2-d8af-422d-b440-80c38f2dc961,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:19.564000+00:00,-,5.0,-99.875,43.24708343753139,"Zoomed in, now at county level, centered on Tripp, South Dakota.

Press i to get more information.",2024-04-23 13:02:19.564000-07:00
545,{'$oid': '662813cd5b1b70d236b9936f'},5c948bba-b926-4a68-a355-2db010163af8,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:19.769000+00:00,-,4.0,-99.875,43.24708343753139,"Zoomed in, now at state level, centered on South Dakota.

Press i to get more information.",2024-04-23 13:02:19.769000-07:00
546,{'$oid': '662813ce5b1b70d236b99370'},52287491-79cc-40ff-88ec-9689ea945b39,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:20.017000+00:00,-,3.813781191217037,-96.0,43.24708343753139,"Zoomed in, now at state level, centered on South Dakota.

Press i to get more information.",2024-04-23 13:02:20.017000-07:00
547,{'$oid': '662813d05b1b70d236b99371'},33462bc6-7f82-4af0-baa1-965d04cc4838,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:22.766000+00:00,-,3.813781191217037,-96.0,43.24708343753139,"You've reached the minimum zoom level. Press plus to zoom in.

Press i to get more information.",2024-04-23 13:02:22.766000-07:00
548,{'$oid': '662813d35b1b70d236b99372'},ce53d6de-b851-4f4a-815c-d67a838cd623,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:25.280000+00:00,-,3.813781191217037,-96.0,43.24708343753139,"You've reached the minimum zoom level. Press plus to zoom in.

Press i to get more information.",2024-04-23 13:02:25.280000-07:00
549,{'$oid': '662813d55b1b70d236b99373'},ac1a96ed-3c9f-41b9-b46e-b7fd850cce1a,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:27.408000+00:00,ArrowLeft,3.813781191217037,-96.0,41.925418283187554,"You've reached the minimum zoom level. Press plus to zoom in.

Press i to get more information.",2024-04-23 13:02:27.408000-07:00
550,{'$oid': '662813d75b1b70d236b99374'},523532e9-8ea9-49b0-8736-2ebec1fa21d9,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:29.392000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"You've reached the minimum zoom level. Press plus to zoom in.

Press i to get more information.",2024-04-23 13:02:29.392000-07:00
551,{'$oid': '662813d95b1b70d236b99375'},43c2ac24-5b1b-427d-bf82-0a5f002fb889,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:31.837000+00:00,ArrowLeft,3.813781191217037,-96.0,41.925418283187554,"Moved left, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:31.837000-07:00
552,{'$oid': '662813db5b1b70d236b99376'},b8a15a1c-bd46-4ec0-8903-d7efc986fb83,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:33.249000+00:00,ArrowLeft,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:33.249000-07:00
553,{'$oid': '662813dd5b1b70d236b99377'},1ee973f5-eb20-4d01-b862-ca2dcbd90e31,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:35.680000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved left, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:35.680000-07:00
554,{'$oid': '662813de5b1b70d236b99378'},24fcd87f-3ad1-40ae-9735-e35ca75baec5,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:36.076000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved left, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:36.076000-07:00
555,{'$oid': '662813de5b1b70d236b99379'},ca528e4f-3c01-4736-8e83-cbfe5c67e68a,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:36.455000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:36.455000-07:00
556,{'$oid': '662813de5b1b70d236b9937a'},2e9f58a5-5bb8-4fc5-99b5-12f884c16521,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:36.849000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:36.849000-07:00
557,{'$oid': '662813df5b1b70d236b9937b'},e2e5f514-d3a3-4bc2-90c6-81a2dacf65a3,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:37.242000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:37.242000-07:00
558,{'$oid': '662813df5b1b70d236b9937c'},6d7b2223-0d6e-49a6-a5b1-6d52b1d34b4f,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:37.703000+00:00,ArrowLeft,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:37.703000-07:00
559,{'$oid': '662813e25b1b70d236b9937d'},1fc2ef17-7479-462f-a8f6-66dba92afeba,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:39.951000+00:00,ArrowLeft,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:39.951000-07:00
560,{'$oid': '662813e45b1b70d236b9937e'},2083b32b-1ca1-4170-888f-d766a3f0adff,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:42.225000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved left, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:42.225000-07:00
561,{'$oid': '662813e65b1b70d236b9937f'},0232655f-9756-480b-a6e1-8fd922f7c4b4,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:44.390000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved left, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:44.390000-07:00
562,{'$oid': '662813e85b1b70d236b99380'},085dd5ea-f26a-46b9-9fdf-d997b5da8ae7,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:46.590000+00:00,Control,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:46.590000-07:00
563,{'$oid': '662813ea5b1b70d236b99381'},a521d614-7628-4aeb-95bd-3350fba91e17,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:48.693000+00:00,Control,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:48.693000-07:00
564,{'$oid': '662813f35b1b70d236b99382'},fad80d09-6a58-42d8-aeda-e28270103ac6,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:02:56.547000+00:00,i,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:02:56.547000-07:00
565,{'$oid': '662814095b1b70d236b99383'},43bc95d9-bc61-4ae9-894f-1e81016a1491,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:03:19.800000+00:00,Control,3.813781191217037,-96.0,41.925418283187554,"In the current view:

Percentage of transit commuters is high in the left.

Percentage of transit commuters is low in the bottom-right.

The average percentage of transit commuters is 2.1%.

The state with the highest percentage of transit commuters is District of Columbia, with 25.5% of people who take transit to work.

The state with the lowest percentage of transit commuters is Mississippi, with 0.3% of people who take transit to work.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 13:03:19.800000-07:00
566,{'$oid': '6628140a5b1b70d236b99384'},954a769d-b60c-4408-bbf4-a8059f75760f,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:03:20.433000+00:00,l,3.813781191217037,-96.0,41.925418283187554,"The current view is bounded by British Columbia, Canada on the top-left, Quebec, Canada on the top-right, Hamilton city, Bermuda on the bottom-right, and California, US on the bottom-left.

Press b to go back.

Press m to interact with the map.",2024-04-23 13:03:20.433000-07:00
567,{'$oid': '662814265b1b70d236b99385'},b7ee45ee-43c5-4f21-9273-c4bff8f12008,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:03:48.032000+00:00,=,5.0,-96.0,41.925418283187554,"The current view is bounded by British Columbia, Canada on the top-left, Quebec, Canada on the top-right, Hamilton city, Bermuda on the bottom-right, and California, US on the bottom-left.

Press b to go back.

Press m to interact with the map.",2024-04-23 13:03:48.032000-07:00
568,{'$oid': '662814295b1b70d236b99386'},bbc535c6-8783-46df-bc71-ecb2c56ec54b,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:03:51.140000+00:00,=,6.0,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 13:03:51.140000-07:00
569,{'$oid': '6628142c5b1b70d236b99387'},028d8c4c-916b-417a-ad59-db4290860b70,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:03:54.705000+00:00,=,7.0,-96.0,41.925418283187554,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 13:03:54.705000-07:00
570,{'$oid': '662814315b1b70d236b99388'},82abdd17-611a-44b8-a296-4306b200cfd7,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:03:59.863000+00:00,=,8.0,-96.0,41.925418283187554,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 13:03:59.863000-07:00
571,{'$oid': '662814375b1b70d236b99389'},3aad19ed-2c28-40d3-8b01-db08d2a849a1,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:05.129000+00:00,ArrowLeft,8.0,-96.27465820312466,41.925418283187554,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 13:04:05.129000-07:00
572,{'$oid': '6628143a5b1b70d236b9938a'},59f123c3-47ac-4cf6-968e-3a140f9dcee2,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:08.233000+00:00,ArrowDown,8.0,-96.27465820312466,41.720741227649086,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 13:04:08.233000-07:00
573,{'$oid': '6628143d5b1b70d236b9938b'},1e5d8ddf-534a-4734-ad7e-6bf36711cc6d,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:11.090000+00:00,ArrowLeft,8.0,-96.54931640624932,41.720741227649086,"Moved left, centered on Burt, Nebraska.

Press i to get more information.",2024-04-23 13:04:11.090000-07:00
574,{'$oid': '6628143e5b1b70d236b9938c'},2d0045c5-84af-4a52-8104-af8bd33e80a8,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:12.586000+00:00,ArrowLeft,8.0,-96.82397460937398,41.720741227649086,"Moved down, centered on Dodge, Nebraska.

Press i to get more information.",2024-04-23 13:04:12.586000-07:00
575,{'$oid': '662814415b1b70d236b9938d'},279d328e-bec4-4c4a-854c-72f758ffb8f8,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:15.490000+00:00,ArrowUp,8.0,-96.82397460937398,41.92541828318798,"Moved left, centered on Dodge, Nebraska.

Press i to get more information.",2024-04-23 13:04:15.490000-07:00
576,{'$oid': '662814435b1b70d236b9938e'},52910575-ec01-49dd-a5c6-26798bf5ecb8,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:17.881000+00:00,ArrowLeft,8.0,-97.09863281249864,41.92541828318798,"Moved left, centered on Cuming, Nebraska.

Press i to get more information.",2024-04-23 13:04:17.881000-07:00
577,{'$oid': '662814455b1b70d236b9938f'},eb3f845e-63e8-48ba-b542-7db23e8467f4,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:18.940000+00:00,ArrowLeft,8.0,-97.3732910156233,41.92541828318798,"Moved up, centered on Stanton, Nebraska.

Press i to get more information.",2024-04-23 13:04:18.940000-07:00
578,{'$oid': '662814485b1b70d236b99390'},869ca644-d7d3-4292-8755-6b2f89a19a77,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:22.121000+00:00,ArrowLeft,8.0,-97.64794921874795,41.92541828318798,"Moved left, centered on Madison, Nebraska.

Press i to get more information.",2024-04-23 13:04:22.121000-07:00
579,{'$oid': '662814485b1b70d236b99391'},6dd59c41-606c-4a81-a45e-5a4bde5bdfdf,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:22.538000+00:00,ArrowLeft,8.0,-97.92260742187261,41.92541828318798,"Moved left, centered on Madison, Nebraska.

Press i to get more information.",2024-04-23 13:04:22.538000-07:00
580,{'$oid': '662814495b1b70d236b99392'},c7281c02-6883-41b4-8140-cc4dc008ec90,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:22.948000+00:00,ArrowLeft,8.0,-98.19726562499721,41.92541828318798,"Moved left, centered on Antelope, Nebraska.

Press i to get more information.",2024-04-23 13:04:22.948000-07:00
581,{'$oid': '662814495b1b70d236b99393'},b1fcc605-a426-4639-99bc-0a69ce08076d,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:23.376000+00:00,ArrowLeft,8.0,-98.47192382812182,41.92541828318798,"Moved left, centered on Antelope, Nebraska.

Press i to get more information.",2024-04-23 13:04:23.376000-07:00
582,{'$oid': '662814495b1b70d236b99394'},b12bff13-a852-43f3-b1f1-f00fd85c5d32,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:23.755000+00:00,ArrowLeft,8.0,-98.74658203124648,41.92541828318798,"Moved left, centered on Wheeler, Nebraska.

Press i to get more information.",2024-04-23 13:04:23.755000-07:00
583,{'$oid': '6628144a5b1b70d236b99395'},8fbde200-8f34-4069-b49a-8f71719e4b56,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:24.147000+00:00,ArrowLeft,8.0,-99.02124023437113,41.92541828318798,"Moved left, centered on Wheeler, Nebraska.

Press i to get more information.",2024-04-23 13:04:24.147000-07:00
584,{'$oid': '6628144b5b1b70d236b99396'},22e195c1-c90f-4205-881c-5f852a136afd,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:24.556000+00:00,ArrowLeft,8.0,-99.2958984374958,41.92541828318798,"Moved left, centered on Wheeler, Nebraska.

Press i to get more information.",2024-04-23 13:04:24.556000-07:00
585,{'$oid': '6628144b5b1b70d236b99397'},d5c6dde3-57c2-4d28-8aa9-4ac2a4becfcf,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:24.978000+00:00,ArrowLeft,8.0,-99.57055664062045,41.92541828318798,"Moved left, centered on Wheeler, Nebraska.

Press i to get more information.",2024-04-23 13:04:24.978000-07:00
586,{'$oid': '6628144e5b1b70d236b99398'},2e7baafa-f64e-4ce1-9b5b-8ef527269205,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:27.994000+00:00,Control,8.0,-99.57055664062045,41.92541828318798,"Moved left, centered on Loup, Nebraska.

Press i to get more information.",2024-04-23 13:04:27.994000-07:00
587,{'$oid': '6628144f5b1b70d236b99399'},584a8596-2948-453d-943a-6defdae15183,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:29.310000+00:00,i,8.0,-99.57055664062045,41.92541828318798,"Moved left, centered on Loup, Nebraska.

Press i to get more information.",2024-04-23 13:04:29.310000-07:00
588,{'$oid': '662814675b1b70d236b9939a'},23d3e5d2-df8d-4caf-baf7-b3ab6ec3b9d0,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:53.692000+00:00,ArrowUp,8.0,-99.57055664062045,42.12944081617334,"In the current view:

No regions with particularly high percentage of transit commuters.

Percentage of transit commuters is low in the top-left.

The average percentage of transit commuters is 0.3%.

The county with the highest percentage of transit commuters is Hooker, Nebraska, with 2.9% of people who take transit to work.

The county with the lowest percentage of transit commuters is Thomas, Nebraska, with 0.0% of people who take transit to work.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 13:04:53.692000-07:00
589,{'$oid': '662814695b1b70d236b9939b'},a7cbd30f-1d21-44d0-8013-353642f43d79,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:54.959000+00:00,ArrowUp,8.0,-99.57055664062045,42.332808340982524,"Moved left, centered on Rock, Nebraska.

Press i to get more information.",2024-04-23 13:04:54.959000-07:00
590,{'$oid': '6628146b5b1b70d236b9939c'},540c8115-ae7f-4bf9-abfc-7b63fcbbb22e,user4,bcc83cb2-1ab8-424c-b460-336955e8ad4d,transit,2024-04-23 20:04:57.818000+00:00,ArrowUp,8.0,-99.57055664062045,42.53552040661333,"Moved up, centered on Rock, Nebraska.

Press i to get more information.",2024-04-23 13:04:57.818000-07:00
